nFrameNo,nDetectId,nObjectType,nRealXPos[mm],nDistance[mm],nWidth[mm],nHeight[mm],nXSpeed,nZSpeed,nXAcceleration,nZAcceleration,,,image_xs[pixel],image_ys[pixel],image_width[pixel],image_height[pixel]
697,37,0,-1708,15694,403,1811,0,0,0,0,,,102,250,4,6
697,51,0,-2210,16877,545,1766,0,0,0,0,,,97,238,5,5
698,24,0,-7735,46694,363,1899,0,0,0,0,,,55,89,4,5
698,62,0,3050,15937,1048,1162,0,0,0,0,,,137,245,8,9
699,21,0,-1618,15640,561,1814,0,0,0,0,,,102,250,5,8
700,51,0,-1686,15580,521,1826,0,0,0,0,,,102,251,4,7
701,32,0,-1659,15770,622,1810,0,0,0,0,,,101,246,6,12
701,72,0,-877,14391,662,1764,0,0,0,0,,,108,264,5,11
702,23,0,-2541,8095,1040,2290,0,0,0,0,,,91,380,11,24
702,58,0,-1707,15605,401,1810,0,0,0,0,,,102,250,4,7
703,28,0,-1619,15650,561,1806,0,0,0,0,,,102,248,5,11
704,7,0,-2470,8178,1242,2289,0,0,0,0,,,93,374,12,28
704,30,0,2475,9322,680,674,0,0,0,0,,,134,364,6,10
705,14,0,-2430,8193,1337,2293,0,0,0,0,,,92,371,11,30
705,48,0,-1631,15501,611,1807,0,0,0,0,,,102,249,5,13
705,51,0,828,23490,365,604,0,0,0,0,,,122,181,4,3
705,53,0,-863,14437,673,1873,0,0,0,0,,,108,264,5,10
705,62,0,-3950,26527,682,1062,0,0,0,0,,,83,158,6,7
706,33,0,-5452,39127,374,1263,0,0,0,0,,,73,107,4,5
706,39,0,-1622,15594,596,1800,0,0,0,0,,,102,248,5,12
706,42,0,-927,14493,537,1785,0,0,0,0,,,108,263,4,10
707,4,0,-2427,8405,1482,2297,0,0,0,0,,,94,365,10,33
707,41,0,-1616,15621,588,1784,0,0,0,0,,,102,249,5,10
708,9,0,-2381,8581,1580,2309,0,0,0,0,,,94,363,11,32
708,39,0,-11850,64124,460,805,0,0,0,0,,,21,65,4,3
709,5,0,-2145,8665,1632,2311,0,0,0,0,,,95,362,11,31
709,35,0,-1830,15862,540,1793,0,0,0,0,,,101,247,4,8
709,64,0,-4620,32461,504,1863,0,0,0,0,,,79,130,5,7
710,35,0,-6818,19655,1234,1775,0,0,0,0,,,58,210,10,14
711,18,0,-2033,8925,1254,2321,0,0,0,0,,,97,357,8,32
711,48,0,-7523,21250,1016,1931,0,0,0,0,,,51,179,15,38
711,63,0,-1624,15701,563,1784,0,0,0,0,,,102,249,5,7
711,82,0,-5222,38298,710,1465,0,0,0,0,,,73,108,6,7
712,16,0,-1979,9091,1217,2332,0,0,0,0,,,96,352,10,35
712,32,0,-4528,15547,1683,2017,0,0,0,0,,,76,246,13,17
712,34,0,1289,18583,855,2111,0,0,0,0,,,124,216,7,16
712,58,0,-1648,15836,558,1799,0,0,0,0,,,102,247,5,8
712,59,0,-7001,19740,932,1782,0,0,0,0,,,57,207,12,18
713,18,0,-1982,9181,1087,2333,0,0,0,0,,,98,352,7,32
713,30,0,-6170,18358,1548,1888,0,0,0,0,,,60,218,14,20
713,49,0,-1686,15580,689,1798,0,0,0,0,,,101,251,6,8
713,55,0,-4560,32036,498,1801,0,0,0,0,,,79,132,5,5
713,67,0,-3762,25887,665,1130,0,0,0,0,,,85,163,6,6
714,35,0,-6735,19551,1309,2455,0,0,0,0,,,55,203,14,38
714,44,0,-805,14487,788,1784,0,0,0,0,,,108,264,6,8
715,1,0,1341,19002,500,2125,0,0,0,0,,,125,212,5,18
715,26,0,-6472,18692,1196,1755,0,0,0,0,,,60,218,12,16
715,62,0,-3844,26133,765,1125,0,0,0,0,,,83,158,8,12
715,80,0,-4620,32875,491,1494,0,0,0,0,,,79,129,4,4
716,60,0,-5543,39439,448,778,0,0,0,0,,,72,107,4,3
717,3,0,-1998,9859,978,2358,0,0,0,0,,,99,332,6,42
717,55,0,-973,14403,447,1697,0,0,0,0,,,108,265,4,9
717,59,0,-5437,38684,370,1573,0,0,0,0,,,72,107,5,7
718,10,0,-2034,10006,999,1735,0,0,0,0,,,99,329,6,42
719,21,0,-6252,43560,416,2292,0,0,0,0,,,65,91,6,15
719,58,0,-8293,37889,362,1450,0,0,0,0,,,50,112,4,3
720,2,0,-2083,10307,1054,2379,0,0,0,0,,,98,324,7,43
720,71,0,-6440,17771,542,1498,0,0,0,0,,,63,226,8,15
721,57,0,-4483,31764,664,1766,0,0,0,0,,,79,134,6,3
721,64,0,-11943,62797,525,751,0,0,0,0,,,20,66,5,5
721,75,0,-1706,15422,507,1817,0,0,0,0,,,102,254,4,5
722,5,0,-1937,10622,838,1766,0,0,0,0,,,99,316,7,45
722,53,0,-6684,18597,700,1546,0,0,0,0,,,60,216,9,21
723,37,0,-6170,17944,1159,1867,0,0,0,0,,,62,225,11,13
724,7,0,-1986,10962,845,1750,0,0,0,0,,,98,310,7,41
724,100,0,-1685,15316,503,1804,0,0,0,0,,,102,255,4,6
725,8,0,-2039,11142,806,1772,0,0,0,0,,,98,308,7,39
725,56,0,-11139,58387,558,1117,0,0,0,0,,,28,71,5,4
725,75,0,-1697,15421,498,1807,0,0,0,0,,,102,254,4,5
726,4,0,-2102,11376,809,1816,0,0,0,0,,,98,303,7,41
726,69,0,-4165,16049,585,1689,0,0,0,0,,,82,247,6,5
727,4,0,-2089,11495,838,2007,0,0,0,0,,,98,300,6,44
727,67,0,-2031,16733,580,1761,0,0,0,0,,,99,238,5,8
727,77,0,2782,10025,515,1750,0,0,0,0,,,137,353,4,5
728,64,0,-872,14299,641,1710,0,0,0,0,,,108,267,5,9
729,8,0,-2035,11695,951,2042,0,0,0,0,,,96,297,8,38
730,53,0,-3687,42231,303,1187,0,0,0,0,,,86,98,4,6
730,71,0,-1691,15456,536,1802,0,0,0,0,,,102,253,4,7
731,1,0,-2088,12085,946,2045,0,0,0,0,,,97,290,7,40
732,3,0,-2135,12229,980,2047,0,0,0,0,,,96,287,8,40
732,57,0,-870,14408,646,1706,0,0,0,0,,,108,264,5,11
733,8,0,-2185,12302,1052,2052,0,0,0,0,,,95,286,9,39
733,51,0,-1690,15444,526,1801,0,0,0,0,,,102,254,4,5
734,6,0,-2203,12447,781,2054,0,0,0,0,,,96,283,7,36
735,45,0,-1734,15589,466,1799,0,0,0,0,,,102,251,4,7
736,3,0,-2307,12694,850,2057,0,0,0,0,,,95,279,9,36
736,56,0,-7035,32765,450,1802,0,0,0,0,,,60,129,4,5
738,39,0,-5410,16153,1062,1777,0,0,0,0,,,70,243,9,12
739,26,0,5553,19263,587,2465,0,0,0,0,,,157,209,9,16
740,20,0,-5184,15935,1134,1810,0,0,0,0,,,71,244,9,16
740,22,0,-8701,23581,437,1297,0,0,0,0,,,47,177,5,7
740,49,0,-3617,40060,503,1054,0,0,0,0,,,87,104,5,6
740,59,0,-1697,15506,510,1808,0,0,0,0,,,102,253,4,5
741,23,0,-3611,40795,365,1073,0,0,0,0,,,85,98,7,12
741,24,0,-5086,15576,1117,2040,0,0,0,0,,,74,248,7,13
741,49,0,-3674,24973,642,1179,0,0,0,0,,,86,168,6,6
742,21,0,-4812,15414,1511,2037,0,0,0,0,,,75,248,9,15
743,4,0,-2469,13540,753,1789,0,0,0,0,,,94,267,9,32
743,23,0,-3548,23546,394,1225,0,0,0,0,,,87,176,5,16
744,41,0,-3678,25417,836,1155,0,0,0,0,,,84,161,9,21
744,52,0,-4443,15351,1661,2029,0,0,0,0,,,76,247,13,19
745,11,0,-3823,43197,310,1136,0,0,0,0,,,85,96,5,7
745,32,0,-6810,20014,730,1735,0,0,0,0,,,61,210,5,7
746,37,0,-3637,25129,841,1142,0,0,0,0,,,84,165,9,14
746,38,0,-955,14389,430,1712,0,0,0,0,,,108,266,4,7
747,20,0,-2430,14158,1049,2057,0,0,0,0,,,93,257,9,30
747,49,0,935,22352,588,909,0,0,0,0,,,122,184,5,14
748,8,0,-2644,14264,648,1791,0,0,0,0,,,93,257,8,29
748,23,0,4458,20997,351,866,0,0,0,0,,,150,199,4,12
748,40,0,-3933,43559,521,1094,0,0,0,0,,,84,95,5,7
748,58,0,-11797,33547,401,1645,0,0,0,0,,,24,126,4,4
749,37,0,-6261,19244,529,1887,0,0,0,0,,,65,216,7,9
749,75,0,-3568,25072,674,1184,0,0,0,0,,,87,165,6,12
750,1,0,-2674,14473,640,1791,0,0,0,0,,,93,255,6,28
750,39,0,-4054,26073,311,1107,0,0,0,0,,,83,161,4,10
750,40,0,-2080,16971,487,1766,0,0,0,0,,,99,236,5,7
750,41,0,-4046,15993,832,1683,0,0,0,0,,,83,245,6,9
750,42,0,-3361,23818,555,569,0,0,0,0,,,88,177,6,9
751,5,0,-2683,14568,644,1794,0,0,0,0,,,92,253,8,27
751,26,0,-12223,66141,435,356,0,0,0,0,,,19,62,4,5
752,2,0,-2728,14716,660,1795,0,0,0,0,,,92,250,8,30
752,3,0,-3967,14808,1452,1682,0,0,0,0,,,83,250,9,30
752,49,0,-3636,25333,499,1121,0,0,0,0,,,87,164,4,8
752,57,0,-864,14453,656,1685,0,0,0,0,,,108,264,5,9
753,5,0,-3798,42340,506,1114,0,0,0,0,,,85,97,5,7
753,13,0,-2736,14853,657,1821,0,0,0,0,,,92,248,8,30
753,14,0,-3769,14969,1029,1692,0,0,0,0,,,86,248,6,30
754,4,0,-3683,14984,842,1648,0,0,0,0,,,87,246,5,30
754,53,0,-8386,40062,958,2252,0,0,0,0,,,43,100,13,11
755,3,0,-3678,15002,807,1659,0,0,0,0,,,87,246,5,28
756,0,0,-2721,15271,785,2082,0,0,0,0,,,91,243,9,30
756,1,0,-3679,15007,807,1660,0,0,0,0,,,87,246,5,27
756,64,0,31,13155,637,1557,0,0,0,0,,,115,285,5,8
758,17,0,-2846,15502,611,1826,0,0,0,0,,,90,238,8,34
759,9,0,-3638,14839,763,1677,0,0,0,0,,,87,247,6,26
760,12,0,-3629,15059,657,1666,0,0,0,0,,,87,247,5,19
760,43,0,5878,20648,432,1346,0,0,0,0,,,160,202,6,12
761,13,0,-3627,15050,594,1656,0,0,0,0,,,87,252,5,13
761,15,0,-2219,16645,477,1781,0,0,0,0,,,97,236,5,18
761,26,0,-8558,40425,531,2248,0,0,0,0,,,43,99,12,12
761,39,0,-3896,25447,441,1141,0,0,0,0,,,84,163,5,11
762,4,0,-3663,15088,523,1606,0,0,0,0,,,87,246,5,19
762,15,0,-2606,7361,356,1690,0,0,0,0,,,94,397,5,10
762,37,0,-6088,21251,381,1054,0,0,0,0,,,68,200,4,5
763,12,0,-3656,15169,508,1651,0,0,0,0,,,87,252,4,10
763,16,0,-2273,16669,548,2083,0,0,0,0,,,97,235,5,17
763,21,0,-2629,7504,417,1723,0,0,0,0,,,93,393,7,18
763,60,0,-4231,27107,308,1086,0,0,0,0,,,81,151,5,11
764,7,0,-3690,15272,401,1625,0,0,0,0,,,87,254,4,7
764,10,0,-2410,7606,928,2256,0,0,0,0,,,94,391,8,18
764,50,0,-979,14247,383,1712,0,0,0,0,,,108,269,4,6
765,16,0,-2982,16243,650,1845,0,0,0,0,,,89,233,8,28
765,17,0,-3800,15388,681,1665,0,0,0,0,,,85,248,6,13
766,8,0,-3029,16394,686,1872,0,0,0,0,,,88,229,9,31
766,54,0,-4022,26373,473,1104,0,0,0,0,,,83,158,5,8
766,61,0,-3514,24897,670,1116,0,0,0,0,,,87,170,6,8
766,62,0,-3692,13080,829,1705,0,0,0,0,,,85,284,6,27
767,6,0,-2272,16888,515,1777,0,0,0,0,,,97,226,5,29
768,2,0,-2052,16741,560,1962,0,0,0,0,,,96,223,8,33
768,4,0,-3120,16778,732,1896,0,0,0,0,,,87,223,10,33
769,5,0,-3168,16979,771,1888,0,0,0,0,,,87,221,10,33
769,47,0,-2363,7779,1158,2558,0,0,0,0,,,92,381,13,30
770,6,0,-3211,17049,662,1855,0,0,0,0,,,86,222,10,30
773,3,0,-3377,17269,836,1890,0,0,0,0,,,85,218,10,32
773,21,0,-2183,7214,1087,2502,0,0,0,0,,,95,397,10,21
774,1,0,-3470,17323,1004,1895,0,0,0,0,,,85,220,10,28
775,14,0,-2224,7352,1112,2251,0,0,0,0,,,95,394,10,18
776,88,0,-4031,26230,407,1113,0,0,0,0,,,83,161,4,5
777,28,0,-2222,7401,1150,2527,0,0,0,0,,,94,391,11,27
777,96,0,-3912,26275,675,1115,0,0,0,0,,,83,160,6,7
778,5,0,-2316,9050,1050,2327,0,0,0,0,,,95,356,9,30
778,11,0,-2339,7382,905,2251,0,0,0,0,,,93,390,9,28
778,25,0,-6573,39535,331,1938,0,0,0,0,,,62,104,8,10
778,51,0,-11597,60596,434,1051,0,0,0,0,,,24,69,5,4
778,57,0,-3614,25502,884,1174,0,0,0,0,,,84,162,10,14
778,74,0,-4660,38772,417,1298,0,0,0,0,,,79,109,4,4
779,50,0,-7143,43119,309,1882,0,0,0,0,,,60,96,4,7
779,61,0,-4362,27015,500,1017,0,0,0,0,,,80,155,5,7
781,16,0,-2206,7592,1325,2261,0,0,0,0,,,92,386,14,25
782,8,0,-5024,40008,311,1603,0,0,0,0,,,76,104,4,9
782,40,0,-2190,7710,1447,2550,0,0,0,0,,,94,383,12,25
782,76,0,-222,12827,889,1802,0,0,0,0,,,112,290,7,10
783,23,0,-2235,7852,1465,2564,0,0,0,0,,,92,380,13,26
784,33,0,-6334,37161,422,333,0,0,0,0,,,65,114,5,3
785,1,0,-2283,8022,1501,2283,0,0,0,0,,,91,375,15,28
785,80,0,-244,12777,840,1650,0,0,0,0,,,112,290,7,12
786,6,0,-1845,9985,937,1773,0,0,0,0,,,98,341,8,28
786,75,0,-229,12768,878,1748,0,0,0,0,,,112,291,7,11
787,14,0,-1936,10183,1303,1778,0,0,0,0,,,97,336,11,30
788,9,0,-2057,10331,1248,2378,0,0,0,0,,,95,332,11,31
789,34,0,-242,12673,841,1690,0,0,0,0,,,112,293,7,11
790,54,0,-404,12759,1510,1800,0,0,0,0,,,108,290,12,15
790,64,0,-3250,23227,750,1139,0,0,0,0,,,88,178,8,16
791,30,0,-5212,40163,336,1513,0,0,0,0,,,73,100,6,11
791,43,0,-2436,8649,1670,2301,0,0,0,0,,,89,364,16,29
791,52,0,-404,12747,1555,1783,0,0,0,0,,,108,290,13,15
792,3,0,-2162,8610,1313,2312,0,0,0,0,,,95,372,11,19
792,5,0,-1838,10709,717,1786,0,0,0,0,,,99,324,7,31
792,37,0,-259,12745,1219,1715,0,0,0,0,,,110,290,10,15
793,17,0,-2103,8902,1474,2326,0,0,0,0,,,92,359,14,30
794,5,0,-1990,9018,1736,2324,0,0,0,0,,,95,357,13,30
794,6,0,-3154,8747,303,1961,0,0,0,0,,,90,369,4,15
794,84,0,-1756,16406,657,1766,0,0,0,0,,,101,239,5,12
795,50,0,-166,12620,981,2105,0,0,0,0,,,112,293,8,14
796,74,0,1389,21310,548,624,0,0,0,0,,,126,198,5,6
796,81,0,-3469,38170,479,730,0,0,0,0,,,89,109,4,8
797,58,0,-225,12567,1044,1638,0,0,0,0,,,111,294,9,13
798,0,0,-3152,37117,399,1398,0,0,0,0,,,90,104,5,18
798,3,0,-2027,9366,1344,2341,0,0,0,0,,,96,350,11,31
798,69,0,-22,12595,1295,1657,0,0,0,0,,,112,293,10,14
798,86,0,-9892,26983,306,1613,0,0,0,0,,,38,157,5,6
799,16,0,-2041,9404,1248,2339,0,0,0,0,,,96,352,10,27
799,31,0,-2870,34523,681,1342,0,0,0,0,,,92,112,6,21
799,40,0,-1743,11429,533,1811,0,0,0,0,,,101,307,6,30
799,54,0,-4687,39582,378,1278,0,0,0,0,,,79,105,4,5
801,19,0,-2023,9585,1221,2350,0,0,0,0,,,96,349,10,26
801,27,0,-1769,11646,571,1810,0,0,0,0,,,102,302,4,30
801,73,0,-3551,27746,531,431,0,0,0,0,,,88,148,4,14
802,12,0,-1936,9637,1072,2345,0,0,0,0,,,97,352,10,22
802,29,0,-1718,16517,622,1768,0,0,0,0,,,101,239,6,10
802,32,0,-1643,11545,359,1802,0,0,0,0,,,103,309,4,20
802,39,0,-201,12492,1068,1628,0,0,0,0,,,111,295,9,14
802,61,0,-3646,29745,426,1245,0,0,0,0,,,86,140,6,10
803,29,0,-1956,9826,1586,2368,0,0,0,0,,,96,338,12,34
803,63,0,-342,12466,641,1662,0,0,0,0,,,112,295,5,14
804,15,0,-231,12474,1193,2081,0,0,0,0,,,110,295,10,25
804,47,0,-5653,17345,1348,1867,0,0,0,0,,,67,230,10,12
804,53,0,-3671,32484,757,1806,0,0,0,0,,,86,128,6,13
805,27,0,-1956,10033,1380,2370,0,0,0,0,,,95,330,12,39
805,68,0,-290,12468,782,1670,0,0,0,0,,,112,295,6,16
805,90,0,-5938,17606,937,1621,0,0,0,0,,,66,225,7,17
806,9,0,-1917,10081,1428,2375,0,0,0,0,,,97,333,11,35
806,47,0,-59,12426,1337,1664,0,0,0,0,,,111,296,11,15
806,56,0,-5881,17560,850,1449,0,0,0,0,,,66,227,7,15
807,63,0,-125,12386,1200,1622,0,0,0,0,,,111,297,10,14
807,80,0,-5927,20476,379,845,0,0,0,0,,,69,206,4,7
807,95,0,-5509,16628,974,1362,0,0,0,0,,,69,237,9,13
808,52,0,-118,12418,1188,1611,0,0,0,0,,,111,296,10,15
808,81,0,-3642,32566,681,2493,0,0,0,0,,,86,129,5,8
809,59,0,-5584,16673,1356,1894,0,0,0,0,,,67,233,10,24
809,74,0,-1635,15989,621,1749,0,0,0,0,,,102,246,5,8
810,48,0,-162,12387,1303,1659,0,0,0,0,,,111,295,10,17
812,41,0,-162,12358,1234,1685,0,0,0,0,,,111,297,10,15
812,51,0,-5831,16840,1017,1792,0,0,0,0,,,65,234,11,15
812,57,0,-4276,36111,1555,2548,0,0,0,0,,,79,108,11,16
813,40,0,7068,26146,359,609,0,0,0,0,,,170,161,5,6
813,55,0,-176,12314,1075,1693,0,0,0,0,,,111,298,9,15
813,65,0,-8135,36864,1080,2116,0,0,0,0,,,47,110,8,14
813,83,0,-5888,16603,655,1648,0,0,0,0,,,69,240,4,7
814,59,0,-8341,35578,361,2064,0,0,0,0,,,49,116,5,10
815,46,0,-1614,16362,616,1741,0,0,0,0,,,102,241,5,9
816,10,0,-1830,10890,1146,1804,0,0,0,0,,,98,322,10,27
816,22,0,-8264,37045,1351,2259,0,0,0,0,,,35,96,22,36
816,36,0,-234,12262,938,1723,0,0,0,0,,,111,299,8,15
816,55,0,-1373,13053,624,1779,0,0,0,0,,,104,285,5,10
816,66,0,-8203,24803,697,1364,0,0,0,0,,,52,170,4,11
816,75,0,-14733,41196,517,517,0,0,0,0,,,1,102,5,5
816,80,0,-5336,16646,826,1294,0,0,0,0,,,73,237,5,12
816,82,0,-5939,17092,950,1298,0,0,0,0,,,67,232,6,15
817,3,0,-4002,19859,629,1924,0,0,0,0,,,82,202,7,27
817,9,0,-1752,10976,964,1818,0,0,0,0,,,99,320,9,26
817,25,0,-8325,36347,1195,2282,0,0,0,0,,,39,101,22,32
817,43,0,-694,2287,320,388,0,0,0,0,,,110,609,4,14
817,50,0,-277,12195,773,1743,0,0,0,0,,,112,300,6,16
817,62,0,-1393,13238,665,1813,0,0,0,0,,,103,280,6,15
818,22,0,-9328,39486,873,2007,0,0,0,0,,,36,99,16,22
818,57,0,-1453,13062,499,1757,0,0,0,0,,,103,284,5,12
819,0,0,-4234,20116,866,1828,0,0,0,0,,,78,200,11,28
819,1,0,-5148,19215,999,919,0,0,0,0,,,75,208,8,20
819,13,0,-9212,38223,868,2011,0,0,0,0,,,34,99,19,27
819,42,0,-240,12200,926,1714,0,0,0,0,,,111,300,8,14
819,49,0,-5095,38379,711,482,0,0,0,0,,,76,108,6,8
819,63,0,-1427,13187,528,1782,0,0,0,0,,,104,284,4,8
820,3,0,-5289,18939,679,679,0,0,0,0,,,75,211,5,18
820,12,0,-1746,11273,910,1827,0,0,0,0,,,99,315,9,24
820,14,0,-8702,36196,1060,2078,0,0,0,0,,,37,101,22,31
820,45,0,-196,12192,1101,1706,0,0,0,0,,,111,300,9,15
821,22,0,-8616,36566,721,1465,0,0,0,0,,,40,105,16,22
821,51,0,-446,12237,585,1705,0,0,0,0,,,111,299,5,15
821,68,0,-5925,17052,979,1305,0,0,0,0,,,65,232,8,14
822,7,0,-4285,20533,957,1964,0,0,0,0,,,76,190,15,39
822,21,0,-1748,11462,863,1830,0,0,0,0,,,99,310,8,25
822,48,0,5121,20584,357,664,0,0,0,0,,,155,207,4,3
822,60,0,-314,12241,827,1727,0,0,0,0,,,111,299,7,15
822,86,0,-5523,16034,1006,1630,0,0,0,0,,,69,244,9,14
823,2,0,-4342,20687,1064,1868,0,0,0,0,,,76,188,14,43
823,15,0,-1739,11587,907,1850,0,0,0,0,,,99,303,8,29
823,57,0,-5164,16170,1547,1905,0,0,0,0,,,68,237,13,24
823,67,0,1081,22319,347,614,0,0,0,0,,,124,187,4,9
824,2,0,-4334,20707,1089,1857,0,0,0,0,,,76,191,14,38
824,9,0,-1727,11696,902,1839,0,0,0,0,,,99,303,8,27
824,44,0,-5314,16487,1804,2129,0,0,0,0,,,65,231,16,30
825,0,0,-4375,20786,1143,1864,0,0,0,0,,,76,188,14,43
825,5,0,-1727,11792,909,1840,0,0,0,0,,,99,301,8,27
825,32,0,-5350,16691,1856,1906,0,0,0,0,,,62,223,19,38
825,53,0,-1416,14895,516,1781,0,0,0,0,,,104,260,4,7
826,7,0,-1775,11874,1001,1839,0,0,0,0,,,99,301,8,24
826,33,0,-5264,16702,2007,1947,0,0,0,0,,,63,226,18,33
826,44,0,-1440,14869,506,1769,0,0,0,0,,,104,260,4,8
827,14,0,-1784,11984,1017,2042,0,0,0,0,,,100,300,7,23
827,19,0,-5254,18854,913,1172,0,0,0,0,,,73,214,8,14
827,41,0,-5473,16549,1573,1900,0,0,0,0,,,64,230,15,29
828,0,0,-4448,20775,1118,1963,0,0,0,0,,,76,190,14,41
828,16,0,-262,12202,999,1904,0,0,0,0,,,111,298,9,23
828,17,0,-1790,12073,1032,2029,0,0,0,0,,,99,298,8,23
828,45,0,-4240,16529,711,1749,0,0,0,0,,,82,237,4,13
828,54,0,-5295,16549,544,1454,0,0,0,0,,,73,238,4,9
829,10,0,-4425,20903,1100,1937,0,0,0,0,,,75,188,15,40
829,14,0,-226,12243,1112,1918,0,0,0,0,,,111,295,9,24
829,15,0,-1735,12190,874,1844,0,0,0,0,,,100,295,7,24
829,38,0,-1407,14806,478,1771,0,0,0,0,,,104,261,4,8
829,39,0,-5547,16505,1391,1895,0,0,0,0,,,66,236,12,18
830,7,0,-1798,12273,1057,1849,0,0,0,0,,,99,294,9,23
830,20,0,-4384,15664,1536,2014,0,0,0,0,,,79,241,11,23
830,33,0,-8126,24751,547,1583,0,0,0,0,,,51,170,6,8
831,34,0,-6110,17555,871,1406,0,0,0,0,,,63,224,8,21
831,43,0,2741,10120,417,1749,0,0,0,0,,,136,351,4,5
832,18,0,-4544,20933,1076,1827,0,0,0,0,,,76,188,13,42
832,27,0,-5907,17209,1111,1862,0,0,0,0,,,65,229,10,19
832,36,0,-3818,15383,791,2005,0,0,0,0,,,83,247,9,19
833,5,0,-293,12279,1079,1821,0,0,0,0,,,110,291,10,26
833,42,0,-4204,15657,1301,1985,0,0,0,0,,,80,246,11,14
834,1,0,-287,12338,1217,1830,0,0,0,0,,,110,289,10,28
834,42,0,-4499,20723,979,1524,0,0,0,0,,,78,195,10,35
834,45,0,-12736,66967,520,1201,0,0,0,0,,,15,62,4,4
834,54,0,-9333,26585,683,1558,0,0,0,0,,,44,157,4,11
835,8,0,-206,12309,1339,1825,0,0,0,0,,,110,288,11,29
835,10,0,-1661,12630,1087,2016,0,0,0,0,,,100,288,9,29
835,21,0,-4392,20746,732,1836,0,0,0,0,,,77,190,12,40
836,1,0,-221,12357,1308,1818,0,0,0,0,,,110,286,11,30
836,18,0,-4390,20856,673,2108,0,0,0,0,,,78,194,10,29
836,32,0,-5104,29331,473,473,0,0,0,0,,,75,144,4,7
837,7,0,-280,12337,1217,1822,0,0,0,0,,,110,285,10,32
838,32,0,-4462,21020,792,2086,0,0,0,0,,,77,189,11,34
838,43,0,-203,12154,915,1802,0,0,0,0,,,111,300,9,15
838,48,0,-6647,20099,637,1911,0,0,0,0,,,62,209,5,10
839,20,0,-4536,21306,866,1949,0,0,0,0,,,76,185,12,36
839,24,0,-188,12097,991,1801,0,0,0,0,,,110,301,10,16
840,20,0,-4510,21303,815,1847,0,0,0,0,,,76,185,11,36
840,36,0,-173,12080,982,1777,0,0,0,0,,,112,300,8,19
841,13,0,-1978,13023,514,1845,0,0,0,0,,,99,281,5,20
841,17,0,-4485,21008,829,1595,0,0,0,0,,,77,192,11,31
841,28,0,-166,12105,970,1773,0,0,0,0,,,111,300,9,17
841,32,0,-7046,20891,1174,2099,0,0,0,0,,,57,195,12,19
841,73,0,5823,20371,438,1352,0,0,0,0,,,159,203,7,13
841,80,0,3294,15921,542,1161,0,0,0,0,,,141,248,4,5
842,28,0,-4565,21265,928,1958,0,0,0,0,,,76,187,11,36
842,43,0,-3917,15522,779,2209,0,0,0,0,,,84,251,6,8
842,59,0,-4121,14237,953,2094,0,0,0,0,,,82,266,6,10
843,12,0,-4562,21309,879,1962,0,0,0,0,,,76,187,11,37
844,28,0,-4571,21411,870,1984,0,0,0,0,,,75,184,12,38
844,49,0,-101,11278,620,1726,0,0,0,0,,,113,320,6,12
844,68,0,-4373,14283,888,2255,0,0,0,0,,,80,265,6,11
845,12,0,-4527,21204,862,1978,0,0,0,0,,,76,186,12,39
845,33,0,-7160,21077,1285,2332,0,0,0,0,,,56,194,12,19
845,41,0,-161,11254,471,1743,0,0,0,0,,,114,319,4,16
846,10,0,-4538,21137,872,1972,0,0,0,0,,,76,188,12,38
846,12,0,-431,12037,820,1684,0,0,0,0,,,110,302,7,16
846,23,0,-105,11031,606,1735,0,0,0,0,,,113,326,6,11
847,18,0,-4596,21288,903,1629,0,0,0,0,,,75,186,13,40
847,43,0,-4670,28292,541,406,0,0,0,0,,,78,149,6,9
847,48,0,-221,11203,562,1715,0,0,0,0,,,113,318,5,17
847,60,0,-4446,14297,855,2137,0,0,0,0,,,79,265,6,12
848,1,0,-4583,21172,848,1937,0,0,0,0,,,75,189,13,33
848,34,0,-3560,15032,485,2148,0,0,0,0,,,87,258,5,7
848,36,0,-7208,22196,929,1964,0,0,0,0,,,56,186,10,12
849,28,0,-4354,14138,1741,2071,0,0,0,0,,,76,265,13,15
851,12,0,6738,24980,328,343,0,0,0,0,,,168,170,4,3
851,52,0,-1511,13806,1354,2056,0,0,0,0,,,100,271,11,19
851,63,0,-435,11024,593,1799,0,0,0,0,,,111,322,6,20
852,15,0,-4533,21054,856,1851,0,0,0,0,,,76,191,13,35
853,8,0,-4544,21109,782,1956,0,0,0,0,,,76,189,12,36
853,38,0,-1724,13927,1174,2049,0,0,0,0,,,100,268,8,20
853,60,0,-4755,14148,922,2013,0,0,0,0,,,75,268,8,11
854,0,0,-4832,21263,1284,1958,0,0,0,0,,,73,189,14,30
854,46,0,-1692,13871,1236,2049,0,0,0,0,,,99,271,10,17
855,13,0,-4625,21545,786,1971,0,0,0,0,,,74,181,13,37
855,38,0,-1365,13669,547,1863,0,0,0,0,,,104,277,5,11
855,41,0,-4979,14405,723,1723,0,0,0,0,,,75,263,5,15
856,15,0,-4545,21113,820,1969,0,0,0,0,,,76,190,12,35
856,58,0,-4743,14187,975,1951,0,0,0,0,,,75,265,8,17
856,70,0,-4557,27810,415,848,0,0,0,0,,,79,153,4,3
857,18,0,-4599,21305,853,1962,0,0,0,0,,,76,190,11,28
857,19,0,-5353,21111,315,871,0,0,0,0,,,73,196,5,12
857,30,0,-4724,14157,973,2311,0,0,0,0,,,75,266,8,16
